file,key,field,original,korean,status
Options.xml,opt:OptionGivesRepShowsCurrentRep,DisplayText,Show reputation with a creature's factions when looking at them,생물과 파벌 간의 평판을 확인,done
Options.xml,opt:OptionDebugShowConversationNode,DisplayText,Show XML conversation and node names during conversation,대화 중 XML 대화 및 노드 이름 표시,done
Options.xml,opt:OptionDebugShowFullZoneDuringBuild,DisplayText,Show the full zone ID during zone creation,전 영역 ID를 영역 생성 시 표시,done
Options.xml,opt:OptionDebugDamagePenetrations,DisplayText,Show damage penetration debug text,손상 침투 디버그 텍스트,done
Options.xml,opt:OptionDebugSavingThrows,DisplayText,Show saving throw debug text,저장 굴림 디버그 텍스트,done
Options.xml,opt:OptionDebugGetLostChance,DisplayText,Show lost chance debug text,잃어버린 기회 디버그 텍스트,done
Options.xml,opt:OptionDebugStatShift,DisplayText,Show debug text for stat shifts,디버그 텍스트를 통해 통계 변화를 표시합니다.,done
Options.xml,opt:OptionDebugEncounterChance,DisplayText,Show encounter chance debug chance,전투 확률 디버그 확률,done
Options.xml,opt:OptionDebugTravelSpeed,DisplayText,Show travel speed debug text,여행 속도 디버그 텍스트 표시,done
Options.xml,opt:OptionDebugInternals,DisplayText,Show debug info on objects,객체에 디버그 정보를 표시,done
Options.xml,opt:OptionDebugAttitude,DisplayText,Show attitude info on objects,객체에 대한 태도 정보를 표시,done
Options.xml,opt:OptionShowOverlandEncounters,DisplayText,Indicate special encounters on the worldmap,세계 지도에서 특별한 만남을 표시,done
Options.xml,opt:OptionShowOverlandRegions,DisplayText,Indicate biomes on the worldmap,세계 지도에 생태계를 표시,done
Options.xml,opt:OptionDrawPopulationHintMaps,DisplayText,Draw population placement hint maps when building zones,영역을 건설할 때 인구 배치 힌트 지도를 표시,done
Options.xml,opt:OptionDrawInfluenceMaps,DisplayText,Draw population placement regions when building zones,지역 설정 시 인구 배치 영역 표시,done
Options.xml,opt:OptionDrawPathfinder,DisplayText,Draw creature pathfinding ,생물 경로 탐색,done
Options.xml,opt:OptionDrawPathfinderHalt,DisplayText,Wait for keypress when drawing pathfinding,경로 탐색 중 키 입력을 기다림,done
Options.xml,opt:OptionDrawNavigationWeightMaps,DisplayText,Draw navigation weight maps on each step,단계별로 탐색 가중도 맵을 표시,done
Options.xml,opt:OptionDrawCASystems,DisplayText,Draw cellular automata when used in map generation,세포 자동 기법을 지도 생성에 사용할 때 셀룰러 오토마타를 그리는 것을 의미합니다.,done
Options.xml,opt:OptionShowReachable,DisplayText,Draw reachability maps on zone generation,구역 생성 시 도달 가능성 지도 표시,done
Options.xml,opt:OptionDrawZoneSemantics,DisplayText,Draw semantic tag info when building zones,구역 생성 시 의미 태그 정보 표시,done
Options.xml,opt:OptionDrawFloodVis,DisplayText,Draw visibility flood fill,표시 꽉 채우기,done
Options.xml,opt:OptionDrawFloodAud,DisplayText,Draw audibility flood fill,표시 청각적 물들임 채우기,done
Options.xml,opt:OptionDrawFloodOlf,DisplayText,Draw olfaction flood fill,표시 후냄새 꽉 채우기,done
Options.xml,opt:OptionDrawArcs,DisplayText,Draw electrical arc history for last few rounds,전투 기록에서 지난 몇 라운드의 전기 아크 역사를 표시합니다.,done
Options.xml,opt:OptionWriteSoundsToLog,DisplayText,Write played sound file names to message log,플레이된 사운드 파일 이름을 메시지 로그에 표시,done
Options.xml,opt:OptionDisableSoundPreload,DisplayText,Disable preloading of sounds,배경음 자동 로딩 화면 끄기,done
Options.xml,opt:OptionInventoryConsistencyCheck,DisplayText,Perform inventory consistency checks,재고 일관성 검사 수행,done
Options.xml,opt:OptionShowErrorPopups,DisplayText,Show error popups,오류 팝업 표시,done
Options.xml,opt:OptionDisableBindConflictChecking,DisplayText,Disable conflict checking when rebinding controls,컨트롤을 재할당할 때 충돌 검사를 화면 끄십시오.,done
Options.xml,opt:OptionBugDeckKeyboardShift,DisplayText,Enable workaround for Steam Deck shift key bug,스팀 덱 Shift 키 버그 해결법 활성화,done
Quests.xml,quest:What's Eating the Watervine?,Name,What's Eating the Watervine?,물덩굴을 먹어치우는 것은?,done
Quests.xml,quest:What's Eating the Watervine?,Accomplishment,You solved the mystery of the chewed-up watervine and warned the villagers of Joppa of the Girsh.,너는 씹어먹힌 워터바인의 수수께끼를 풀고 조파 마을 사람들에게 기르시의 위험을 경고했다.,done
Quests.xml,quest:What's Eating the Watervine?,Hagiograph,"In the month of =month= of =year=, =name= walked below the chrome arches, beat back the throng of girshlings, and healed the wilting crops.","=year=년 =month=월에, =name=은 크롬 아치 아래를 걸으며 기르시링 무리를 물리치고 시들어가는 작물을 치유했다.",done
Quests.xml,quest:What's Eating the Watervine?,Gospel,"At the bloody Battle of Red Rock, =name= fought the combined girshling and baboon forces to liberate the villagers of Joppa. In =player.t's= honor they <spice.history.gospels.Celebration.LateSultanate.!random>.","피비린내 나는 레드 록 전투에서, =name=은 조파 마을 사람들을 해방시키기 위해 기르시링과 바붕의 연합군과 싸웠다. =player.t's= 명예를 기려 그들은 <spice.history.gospels.Celebration.LateSultanate.!random>했다.",done
Quests.xml,quest:What's Eating the Watervine?/step:Travel to Red Rock,Name,Travel to Red Rock,레드 록으로 여행,done
Quests.xml,quest:What's Eating the Watervine?/step:Travel to Red Rock,text,Journey two parasangs north of Joppa to Red Rock.,조파에서 북쪽으로 두 파라상을 여행하여 붉은 바위로 이동하세요.,done
Quests.xml,quest:What's Eating the Watervine?/step:Find the Vermin,Name,Find the Vermin,해충 찾기,done
Quests.xml,quest:What's Eating the Watervine?/step:Find the Vermin,text,Find the creatures that are eating Joppa's watervine.,조파의 수중덩굴을 갉아먹는 생물들을 찾으세요.,done
Quests.xml,quest:What's Eating the Watervine?/step:Get a Corpse,Name,Get a Corpse,시체 수집,done
Quests.xml,quest:What's Eating the Watervine?/step:Get a Corpse,text,Collect a corpse from one of the creatures.,생물 중 하나의 시체를 수집하세요.,done
Quests.xml,quest:What's Eating the Watervine?/step:Return with the Corpse,Name,Return with the Corpse,시체와 함께 돌아가기,done
Quests.xml,quest:What's Eating the Watervine?/step:Return with the Corpse,text,Return to Joppa with the corpse of the watervine vermin.,수중덩굴 해충의 시체를 가지고 조파로 돌아가세요.,done
Quests.xml,quest:Raising Indrix,Name,Raising Indrix,Indrix 일으키기,done
Quests.xml,quest:Raising Indrix,Hagiograph,O grace! =name= recovered a shard of black glass from a teeming jungle and returned it to the mechanical goat whose circuitry it powers.,오 은혜여! =name=은 무성한 정글에서 검은 유리 조각을 회수하여 그것이 전력을 공급하는 기계 염소에게 돌려주었다.,done
Quests.xml,quest:Raising Indrix,Gospel,"While wandering in the jungle near Kyakukya, =name= dreamed =player.subjective= orbited a darkling star and in its vast accretion disk piled the building blocks of self. From then on, =name= kept a starless, triangular prism on =player.possessive= person.","키아쿠키아 근처의 정글을 방황하는 동안, =name=은 =player.subjective=가 어둠의 별을 공전하고 그 거대한 강착 원반에 자아의 구성 요소가 쌓여 있는 꿈을 꾸었다. 그때부터, =name=은 =player.possessive= 몸에 별 없는 삼각 프리즘을 지니고 다녔다.",done
Quests.xml,quest:Raising Indrix/step:Find Mamon Souldrinker,Name,Find Mamon Souldrinker,마몬 소울드링커 찾기,done
Quests.xml,quest:Raising Indrix/step:Find Mamon Souldrinker,text,Travel to the goatfolk village and find Mamon Souldrinker.,염소족 마을로 여행하여 마몬 소울드링커를 찾으세요.,done
Quests.xml,quest:Raising Indrix/step:Recover the Amaranthine Prism,Name,Recover the Amaranthine Prism,아마란틴 프리즘 회수,done
Quests.xml,quest:Raising Indrix/step:Recover the Amaranthine Prism,text,Return the amaranthine prism to Warden Indrix.,아마란틴 프리즘을 워든 인드릭스에게 돌려주세요.,done
Quests.xml,quest:Fetch Argyve a Knickknack,Name,Fetch Argyve a Knickknack,아르자이브에게 장신구 가져다주기,done
Quests.xml,quest:Fetch Argyve a Knickknack,Accomplishment,You fetched a trinket for an old man.,너는 한 노인을 위해 장식품을 가져왔다.,done
Quests.xml,quest:Fetch Argyve a Knickknack,Hagiograph,"Inside a temple of water and vine, =name= taught an old man the value of chrome.","물과 덩굴의 신전 안에서, =name=은 한 노인에게 크롬의 가치를 가르쳤다.",done
Quests.xml,quest:Fetch Argyve a Knickknack,Gospel,"<spice.elements.entity$elements[random].weddingConditions.!random.capitalize>, =name= cemented =player.possessive= friendship with the Tinkers' Guild by marrying Argyve.","<spice.elements.entity$elements[random].weddingConditions.!random.capitalize>, =name=은 아르기브와 결혼하여 틴커 길드와 =player.possessive= 우정을 굳건히 했다.",done
Quests.xml,quest:Fetch Argyve a Knickknack/step:Find a Knickknack,Name,Find a Knickknack,장식품 찾기,done
Quests.xml,quest:Fetch Argyve a Knickknack/step:Find a Knickknack,text,Search the regions surrounding Joppa for an artifact.,조파 주변 지역에서 유물을 찾으세요.,done
Quests.xml,quest:Fetch Argyve a Knickknack/step:Return to Argyve,Name,Return to Argyve,아르기브에게 돌아가기,done
Quests.xml,quest:Fetch Argyve a Knickknack/step:Return to Argyve,text,Bring the artifact to Argyve.,유물을 아르기브에게 가져가세요.,done
Quests.xml,quest:Fetch Argyve Another Knickknack,Name,Fetch Argyve Another Knickknack,아르자이브에게 장신구 하나 더 가져다주기,done
Quests.xml,quest:Fetch Argyve Another Knickknack,Accomplishment,You fetched another trinket for an old man.,너는 한 노인을 위해 또 다른 장식품을 가져왔다.,done
Quests.xml,quest:Fetch Argyve Another Knickknack,Hagiograph,"In the shadow of steel beneath the High Salt Sun, =name= taught an old man the value of chrome.","높은 소금 태양 아래 강철의 그림자 속에서, =name=은 한 노인에게 크롬의 가치를 가르쳤다.",done
Quests.xml,quest:Fetch Argyve Another Knickknack,Gospel,"<spice.elements.entity$elements[random].weddingConditions.!random.capitalize>, =name= cemented =player.possessive= friendship with the Tinkers' Guild by marrying Argyve for a second time.","<spice.elements.entity$elements[random].weddingConditions.!random.capitalize>, =name=은 아르기브와 두 번째로 결혼하여 틴커 길드와 =player.possessive= 우정을 굳건히 했다.",done
Quests.xml,quest:Fetch Argyve Another Knickknack/step:Find Another Knickknack,Name,Find Another Knickknack,또 다른 장식품 찾기,done
Quests.xml,quest:Fetch Argyve Another Knickknack/step:Find Another Knickknack,text,Search the regions surrounding Joppa for another artifact.,조파 주변 지역에서 또 다른 유물을 찾으세요.,done
Quests.xml,quest:Fetch Argyve Another Knickknack/step:Return to Argyve,Name,Return to Argyve,아르기브에게 돌아가기,done
Quests.xml,quest:Fetch Argyve Another Knickknack/step:Return to Argyve,text,Return to Argyve with the artifact.,유물을 가지고 아르기브에게 돌아가세요.,done
Quests.xml,quest:Weirdwire Conduit... Eureka!,Name,Weirdwire Conduit... Eureka!,위어드와이어 도관... 유레카!,done
Quests.xml,quest:Weirdwire Conduit... Eureka!,Accomplishment,"With your help, Argyve detected a strange signal.","네 도움으로, 아르기브는 이상한 신호를 감지했다.",done
Quests.xml,quest:Weirdwire Conduit... Eureka!,Hagiograph,"By the auspices of the marsh, =name= invented the Weirdwire Conduit and detected a hidden signal.","습지의 후원으로, =name=은 위어드와이어 컨듀이트를 발명하고 숨겨진 신호를 감지했다.",done
Quests.xml,quest:Weirdwire Conduit... Eureka!,Gospel,"At a remote workshop near the oasis-hamlet of Joppa, =name= and =player.possessive= apprentice Argyve invented an apparatus that evoked the presence of pounding drums and blistering wire. They named it the Weirdwire Conduit.","조파 오아시스 마을 근처의 외딴 작업장에서, =name=과 =player.possessive= 제자 아르기브는 두드리는 드럼과 타는 듯한 와이어의 존재를 불러일으키는 장치를 발명했다. 그들은 그것을 위어드와이어 컨듀이트라고 명명했다.",done
Quests.xml,quest:Weirdwire Conduit... Eureka!/step:Find 200 Feet of Wire,Name,Find 200 Feet of Wire,200피트의 와이어 찾기,done
Quests.xml,quest:Weirdwire Conduit... Eureka!/step:Find 200 Feet of Wire,text,"Search the rust wells, east of Joppa, for 200 feet of wire.",조파 동쪽의 녹 웰에서 200피트의 와이어를 찾으세요.,done
Quests.xml,quest:Weirdwire Conduit... Eureka!/step:Return to Argyve,Name,Return to Argyve,아르기브에게 돌아가기,done
Quests.xml,quest:Weirdwire Conduit... Eureka!/step:Return to Argyve,text,Deliver the wire to Argyve.,와이어를 아르기브에게 전달하세요.,done
Quests.xml,quest:A Canticle for Barathrum,Name,A Canticle for Barathrum,바라스룸을 위한 성가,done
Quests.xml,quest:A Canticle for Barathrum,Accomplishment,You spoke with the Barathrumites at their enclave in Grit Gate.,너는 그릿 게이트의 그들의 영지에서 바라트루마이트들과 대화했다.,done
Quests.xml,quest:A Canticle for Barathrum,Hagiograph,=name= penned and sang a canticle for the irenic quillbears who live beneath the earth.,=name=은 땅 아래에 사는 평화로운 퀼베어들을 위한 찬송가를 쓰고 불렀다.,done
Quests.xml,quest:A Canticle for Barathrum,Gospel,"While roaming the westwise jungle, =name= came upon a clan of urshiib performing a secret ritual. Because of =player.t's= disk-like eyes, they accepted =name= into their fold and taught =player.objective= their secrets.","서쪽 정글을 배회하는 동안, =name=은 비밀 의식을 행하는 우르시브 일족을 만났다. =player.t's= 원반 같은 눈 때문에, 그들은 =name=을 그들의 무리에 받아들이고 =player.objective=에게 그들의 비밀을 가르쳤다.",done
Quests.xml,quest:A Canticle for Barathrum/step:Travel to Grit Gate,Name,Travel to Grit Gate,그릿 게이트로 여행,done
Quests.xml,quest:A Canticle for Barathrum/step:Travel to Grit Gate,text,"Travel to the ruined, subterranean gate northeast of Joppa.",조파 북동쪽의 폐허가 된 지하 게이트로 여행하세요.,done
